MJD,UTC,EDR,rho_eff,jb08_rho,dtm2000_rho,nrlmsise00_rho
60070.36506944445,2023-05-06 08:45:42,-145.6679161824286,3.854468025235661e-14,5.962097480917089e-13,6.443193077525691e-13,7.814405682686868e-13
60070.36541666667,2023-05-06 08:46:12,-137.6500601656735,3.6423103280745216e-14,5.965658331033138e-13,6.446275203383816e-13,7.739346551944926e-13
60070.36576388889,2023-05-06 08:46:42,-136.99249278008938,3.624910666374154e-14,5.975328476249746e-13,6.450661102657772e-13,7.661586789674005e-13
60070.366111111114,2023-05-06 08:47:12,-142.83976899832487,3.779633407033695e-14,5.991134954374032e-13,6.455807836539415e-13,7.581998567745461e-13
60070.36645833333,2023-05-06 08:47:42,-152.45782995969057,4.0341335702262766e-14,6.013055177978413e-13,6.461375194307514e-13,7.501713178361678e-13
60070.36680555555,2023-05-06 08:48:12,-162.97792778536677,4.3125022168995616e-14,6.041035911763869e-13,6.467247667160142e-13,7.422144023896962e-13
60070.36715277778,2023-05-06 08:48:42,-172.8891143500805,4.5747586746496077e-14,6.075002267587507e-13,6.473538260118944e-13,7.344979889094797e-13
60070.3675,2023-05-06 08:49:12,-181.95509277656672,4.814650374058586e-14,6.114863467219076e-13,6.480576938181923e-13,7.272149546319846e-13
60070.367847222224,2023-05-06 08:49:42,-189.65360210463405,5.018357949650262e-14,6.160514151764258e-13,6.488881987140307e-13,7.205756798837843e-13
60070.36819444445,2023-05-06 08:50:12,-195.50162741914392,5.17310051188557e-14,6.211836207396208e-13,6.499121511720918e-13,7.147997339307064e-13
60070.36854166666,2023-05-06 08:50:42,-200.03025656193495,5.2929309912835035e-14,6.268698257436887e-13,6.512065609865483e-13,7.101062826789497e-13
60070.36888888889,2023-05-06 08:51:12,-204.71600403264165,5.416918924065825e-14,6.330955175763331e-13,6.528536026353933e-13,7.0670443650975e-13
60070.36923611111,2023-05-06 08:51:42,-210.82905044034123,5.578674117198066e-14,6.39844682559089e-13,6.549356898045635e-13,7.047842912069697e-13
60070.36958333333,2023-05-06 08:52:12,-218.70865711569783,5.787173646659029e-14,6.47099619990217e-13,6.575310724364519e-13,7.045092962263248e-13
60070.36993055556,2023-05-06 08:52:42,-227.8818461857736,6.029902209589577e-14,6.548408289518329e-13,6.607103955115576e-13,7.060104344134763e-13
60070.37027777778,2023-05-06 08:53:12,-237.4663079455495,6.28351331600428e-14,6.630469164846903e-13,6.645343441120298e-13,7.093822434627169e-13
60070.370625,2023-05-06 08:53:42,-246.78707955777645,6.53014700921137e-14,6.716944566472023e-13,6.69052350319126e-13,7.14680509393722e-13
60070.37097222222,2023-05-06 08:54:12,-255.7597491182387,6.767569695195937e-14,6.807579315471074e-13,6.743024315015163e-13,7.219215895383371e-13
60070.37131944444,2023-05-06 08:54:42,-264.4910324700177,6.99860514473554e-14,6.902096084701125e-13,6.803118460673988e-13,7.310829950420589e-13
60070.371666666666,2023-05-06 08:55:12,-272.80207240208983,7.218520679426858e-14,7.000194010755886e-13,6.870983934670638e-13,7.421050990681456e-13
60070.37201388889,2023-05-06 08:55:42,-280.207216873765,7.414465629669549e-14,7.101548170208902e-13,6.946722078077172e-13,7.548939335813442e-13
60070.37236111111,2023-05-06 08:56:12,-286.06538670137525,7.56947662233485e-14,7.205808234753231e-13,7.030376163991491e-13,7.69324770484024e-13
60070.372708333336,2023-05-06 08:56:42,-290.0301691070199,7.674387349487942e-14,7.312598520226766e-13,7.121950573156114e-13,7.852466170799204e-13
60070.37305555555,2023-05-06 08:57:12,-292.33330465853214,7.735329817628762e-14,7.421517473202006e-13,7.221426631305429e-13,8.024872788497595e-13
60070.373402777775,2023-05-06 08:57:42,-293.5084153339267,7.766424012171567e-14,7.532136524903563e-13,7.328773615070906e-13,8.208588106534447e-13
60070.37375,2023-05-06 08:58:12,-294.0336501561105,7.780322067974827e-14,7.643999805911339e-13,7.443955536006249e-13,8.401633167442809e-13
60070.37409722222,2023-05-06 08:58:42,-294.2677209302783,7.786515733253473e-14,7.756623567008296e-13,7.566932164310571e-13,8.601987415199769e-13
60070.374444444446,2023-05-06 08:59:12,-294.27411223948,7.786684851461538e-14,7.869495012991286e-13,7.697654165675037e-13,8.807643885822626e-13
60070.37479166667,2023-05-06 08:59:42,-293.55008029565215,7.767526494220822e-14,7.982070408227955e-13,7.836052970864939e-13,9.016659657802653e-13
60070.37513888889,2023-05-06 09:00:12,-291.31281646341085,7.708327034714649e-14,8.094002254936428e-13,9.908468120854758e-13,9.227199680142965e-13
60070.37548611111,2023-05-06 09:00:42,-287.05710132420063,7.5957180377681e-14,8.204793565382886e-13,1.0075610271706346e-12,9.437572797960633e-13
60070.37583333333,2023-05-06 09:01:12,-280.555421769619,7.423679358213719e-14,8.313418184188679e-13,1.0253280108470551e-12,9.646258464821173e-13
60070.376180555555,2023-05-06 09:01:42,-271.72297635674477,7.189967094588507e-14,8.419057064053989e-13,1.0440663525446836e-12,9.851924293685877e-13
60070.37652777778,2023-05-06 09:02:12,-260.5697559826076,6.89484561254108e-14,8.521252053835914e-13,1.063680951962161e-12,1.0053435143844544e-12
60070.376875,2023-05-06 09:02:42,-246.98115335404873,6.535282328380286e-14,8.620037564964823e-13,1.0840613237682054e-12,1.024985465988508e-12
60070.377222222225,2023-05-06 09:03:12,-230.85634062811732,6.108609271650495e-14,8.715344684753374e-13,1.1050802663986177e-12,1.0440440855730743e-12
60070.37756944444,2023-05-06 09:03:42,-212.73479901254177,5.629101466803905e-14,8.807068450274683e-13,1.1265929915570247e-12,1.0624636558597258e-12
60070.377916666665,2023-05-06 09:04:12,-193.7175192385912,5.1258918463418844e-14,8.89509497139086e-13,1.1484368549944738e-12,1.0802056139867725e-12
60070.37826388889,2023-05-06 09:04:42,-174.72015330195427,4.623209158997305e-14,8.979312670800498e-13,1.1704316159444881e-12,1.0972468032059848e-12
60070.37861111111,2023-05-06 09:05:12,-156.09803675487638,4.130455815131032e-14,9.059619810652613e-13,1.1923806038890484e-12,1.1135776829023295e-12
60070.378958333335,2023-05-06 09:05:42,-137.29659920558333,3.632957520644158e-14,9.135928909176756e-13,1.2140725814866193e-12,1.1292003123303578e-12
60070.37930555556,2023-05-06 09:06:12,-116.86106965318322,3.0922200864665545e-14,9.208169965682924e-13,1.2352844628154302e-12,1.1441262717600018e-12
60070.37965277778,2023-05-06 09:06:42,-93.599392388016,2.4767009414020362e-14,9.276294773326993e-13,1.2557851653774838e-12,1.1583747898157383e-12
60070.38,2023-05-06 09:07:12,-68.82146605476737,1.821060857531103e-14,9.340278309057394e-13,1.275340042544316e-12,1.1719705818471214e-12
60070.38034722222,2023-05-06 09:07:42,-46.05861837416887,1.2187410684685872e-14,9.400121038615785e-13,1.293716383042622e-12,1.1849418981982095e-12
60070.38069444445,2023-05-06 09:08:12,-27.44843339174986,7.2630344158155e-15,9.455847529986907e-13,1.3106892856005965e-12,1.1973182299331458e-12
60070.38104166667,2023-05-06 09:08:42,-12.710172921419144,3.363194614486826e-15,9.50750659876795e-13,1.3260485011236418e-12,1.2091283630709434e-12
60070.38138888889,2023-05-06 09:09:12,-0.8926690891385078,2.3620606042661767e-16,9.555171904444943e-13,1.339605906393855e-12,1.2203986873270936e-12
60070.381736111114,2023-05-06 09:09:42,8.744131106883287,-2.3137540951530227e-15,9.598942048646745e-13,1.3512031890510242e-12,1.231151681327174e-12
60070.38208333333,2023-05-06 09:10:12,17.027334570884705,-4.505543731144672e-15,9.638940940000383e-13,1.3607194687684221e-12,1.2414047110146985e-12
60070.38243055555,2023-05-06 09:10:42,24.883948724716905,-6.584455054667339e-15,9.675316631717235e-13,1.3680781443316844e-12,1.251168946811543e-12
60070.38277777778,2023-05-06 09:11:12,32.86376130580902,-8.695965485191575e-15,9.708240690216727e-13,1.373252756438785e-12,1.260448685160358e-12
60070.383125,2023-05-06 09:11:42,41.28931838274002,-1.092542281518845e-14,9.737907342376738e-13,1.376271278506383e-12,1.2692409928606602e-12
60070.383472222224,2023-05-06 09:12:12,50.69394813850522,-1.341394915872308e-14,9.764531803206147e-13,1.3772183484582522e-12,1.2775356011130447e-12
60070.38381944445,2023-05-06 09:12:42,61.46676591411233,-1.6264506971726024e-14,9.788349007130468e-13,1.3762353420241302e-12,1.2853151962218322e-12
60070.38416666666,2023-05-06 09:13:12,73.28588380292058,-1.939192261566571e-14,9.809612276716344e-13,1.3735181347168346e-12,1.2925560295188853e-12
60070.38451388889,2023-05-06 09:13:42,83.86905028671026,-2.2192297460489205e-14,9.82859117890331e-13,1.3693125655684546e-12,1.2992287239677965e-12
60070.38486111111,2023-05-06 09:14:12,89.31672402471304,-2.3633787445747924e-14,9.84556898566135e-13,1.3639079651348282e-12,1.3052992945566117e-12
60070.38520833333,2023-05-06 09:14:42,89.37160705402493,-2.3648309853094362e-14,9.860837646562524e-13,1.3576289257070622e-12,1.3107300742251093e-12
60070.38555555556,2023-05-06 09:15:12,88.26287379860878,-2.3354931805716725e-14,9.874696712794978e-13,1.3508266764312255e-12,1.3154813168152798e-12
60070.38590277778,2023-05-06 09:15:42,87.31047043949366,-2.3102919668037838e-14,9.887453552487097e-13,1.3438701978609268e-12,1.3195130807841154e-12
60070.38625,2023-05-06 09:16:12,83.56504789739847,-2.2111856446441195e-14,9.899423105659831e-13,1.337137274452129e-12,1.3227871090436145e-12
60070.38659722222,2023-05-06 09:16:42,75.06566170975566,-1.9862863452447186e-14,9.910923815853988e-13,1.3310053694329898e-12,1.3252682175348614e-12
60070.38694444444,2023-05-06 09:17:12,62.33128119260073,-1.6493263350315805e-14,9.922274258430708e-13,1.3258430207726756e-12,1.3269257138000422e-12
60070.387291666666,2023-05-06 09:17:42,48.442341815680265,-1.2818159447152118e-14,9.933791884659396e-13,1.3220018483903018e-12,1.3277349795152238e-12
60070.38763888889,2023-05-06 09:18:12,36.30380080640316,-9.606222363170255e-15,9.945793671095282e-13,1.319808901714646e-12,1.3276791573402052e-12
60070.38798611111,2023-05-06 09:18:42,25.243072267621756,-6.67948148529895e-15,9.958595439855135e-13,1.3195586366107082e-12,1.3267505212124826e-12
60070.388333333336,2023-05-06 09:19:12,13.136149689555168,-3.4759108443405754e-15,9.972510967814237e-13,1.3215043291298222e-12,1.324951680514391e-12
60070.38868055555,2023-05-06 09:19:42,-0.907995507121086,2.40261530539972e-16,9.987849047740746e-13,1.32584846178442e-12,1.3222964124396286e-12
60070.389027777775,2023-05-06 09:20:12,-16.657820779830217,4.407767973117117e-15,1.000491132187013e-12,1.3327323490696303e-12,1.3188105045846815e-12
60070.389375,2023-05-06 09:20:42,-33.458988670259714,8.853466526199617e-15,1.0023992712274494e-12,1.3422254363449471e-12,1.3145328469529593e-12
60070.38972222222,2023-05-06 09:21:12,-50.67009338364005,1.3407637035073115e-14,1.0045381152312094e-12,1.354314491997093e-12,1.3095163582213792e-12
60070.390069444446,2023-05-06 09:21:42,-68.13882173597813,1.8029976438301075e-14,1.006935757378133e-12,1.3688938268903022e-12,1.3038288331177672e-12
60070.39041666667,2023-05-06 09:22:12,-86.63743410632014,2.292482986665767e-14,1.0096196523708536e-12,1.3857579812116144e-12,1.2975536912504441e-12
60070.39076388889,2023-05-06 09:22:42,-107.4890144765377,2.8442293967124437e-14,1.0126166629139787e-12,1.4045984307491232e-12,1.2907904362434265e-12
60070.39111111111,2023-05-06 09:23:12,-131.50006834417582,3.479577535207927e-14,1.015953154842007e-12,1.4250060299626916e-12,1.2836547833260424e-12
60070.39145833333,2023-05-06 09:23:42,-158.589565936476,4.1963833015405327e-14,1.019655202527489e-12,1.4464805950270787e-12,1.2762783871820005e-12
60070.391805555555,2023-05-06 09:24:12,-188.64955634996295,4.991790244429528e-14,1.0237490642959473e-12,1.4684484487668272e-12,1.2688081944593418e-12
60070.39215277778,2023-05-06 09:24:42,-222.36193419247863,5.883841739735496e-14,1.0282619515314516e-12,1.4902875463615218e-12,1.2614052366997493e-12
60070.3925,2023-05-06 09:25:12,-260.06335815414786,6.881445995871872e-14,1.0332232199293622e-12,1.5113586129692293e-12,1.254242697265459e-12
60070.392847222225,2023-05-06 09:25:42,-300.61506582424045,7.954470617074837e-14,1.0386667091001948e-12,1.5310400203895581e-12,1.2475034998320711e-12
60070.39319444444,2023-05-06 09:26:12,-341.9010237045586,9.046923977508839e-14,1.0446353876394864e-12,1.5487630792315268e-12,1.2413774397526005e-12
60070.393541666665,2023-05-06 09:26:42,-382.03261084109545,1.0108831935511187e-13,1.0511908323469247e-12,1.5640438168691917e-12,1.236057577980326e-12
60070.39388888889,2023-05-06 09:27:12,-420.3549672104418,1.1122866467949633e-13,1.058435019031651e-12,1.5765080223848327e-12,1.2317357844647427e-12
60070.39423611111,2023-05-06 09:27:42,-456.2870376184582,1.207365247558885e-13,1.0665672536951269e-12,1.5859068623915174e-12,1.228596254974981e-12
60070.394583333335,2023-05-06 09:28:12,-486.96163810044527,1.288532240156367e-13,1.0760641626539553e-12,1.5921218610589556e-12,1.226803156067007e-12
60070.39493055556,2023-05-06 09:28:42,-500.5011101104319,1.3243585657528072e-13,1.0884184590583669e-12,1.5951597443769479e-12,1.2264667286216181e-12
60070.39527777778,2023-05-06 09:29:12,-388.65770860016346,1.0284136341214414e-13,1.1085551303851543e-12,1.5951387699313653e-12,1.2276890412822117e-12
60070.395625,2023-05-06 09:29:42,-342.5938297174871,9.065256076261316e-14,1.0815360383647442e-12,1.5922689073853953e-12,1.2329213163390972e-12
60070.39597222222,2023-05-06 09:30:12,-417.3437050133944,1.1043186507129817e-13,1.0598476239530246e-12,1.5868287393157163e-12,1.2380900250620648e-12
60070.39631944445,2023-05-06 09:30:42,-436.06075460091233,1.1538451841134372e-13,1.0530416843435726e-12,1.5791421852222557e-12,1.245414086620609e-12
60070.39666666667,2023-05-06 09:31:12,-445.8759178109467,1.179816745832057e-13,1.0496591236876308e-12,1.5695569818934384e-12,1.2549494992457982e-12
60070.39701388889,2023-05-06 09:31:42,-450.7337873578072,1.1926709853446827e-13,1.047706474412075e-12,1.5584268300748002e-12,1.2666558523948668e-12
60070.397361111114,2023-05-06 09:32:12,-451.42157223820686,1.194490908975924e-13,1.0466174436291123e-12,1.5460980408880974e-12,1.2804826267520096e-12
60070.39770833333,2023-05-06 09:32:42,-449.2584694623947,1.1887671980152863e-13,1.0461712376492712e-12,1.5329008195785104e-12,1.2963421477652667e-12
60070.39805555555,2023-05-06 09:33:12,-445.314142819494,1.1783302525817387e-13,1.0462608225879095e-12,1.5191447354208808e-12,1.3140986562200121e-12
60070.39840277778,2023-05-06 09:33:42,-439.2823000922799,1.162369603500866e-13,1.0468241709124023e-12,1.5051175937994224e-12,1.3335627820165089e-12
60070.39875,2023-05-06 09:34:12,-430.4822020307183,1.1390839703386894e-13,1.0478192077921422e-12,1.4910869977877607e-12,1.3544889547377069e-12
60070.399097222224,2023-05-06 09:34:42,-418.86383087560534,1.1083410028436238e-13,1.04921319126254e-12,1.4773032463446324e-12,1.3765750244928437e-12
60070.39944444445,2023-05-06 09:35:12,-405.2794001623988,1.0723957135875399e-13,1.0509777429761777e-12,1.4640025659818133e-12,1.3994642626320149e-12
60070.39979166666,2023-05-06 09:35:42,-391.297019790858,1.0353974235925821e-13,1.053086173066626e-12,1.4514094853413596e-12,1.4227497223618494e-12
60070.40013888889,2023-05-06 09:36:12,-378.47016436606646,1.0014567279370873e-13,1.055512015452017e-12,1.4397378471757684e-12,1.4459813738417345e-12
60070.40048611111,2023-05-06 09:36:42,-367.7491374537349,9.730881918076071e-14,1.0582281723794641e-12,1.429189943814102e-12,1.4686760418195952e-12
60070.40083333333,2023-05-06 09:37:12,-359.4734431691468,9.511901652259527e-14,1.0612063994689575e-12,1.4199536152077647e-12,1.4903300612934892e-12
60070.40118055556,2023-05-06 09:37:42,-353.84546104446054,9.362981576276332e-14,1.0644170134392938e-12,1.4121974446243585e-12,1.5104343840597087e-12
60070.40152777778,2023-05-06 09:38:12,-351.3303027935326,9.296428849288268e-14,1.0678286771398776e-12,1.406064376903425e-12,1.5284916117622856e-12
60070.401875,2023-05-06 09:38:42,-351.5716149918735,9.302814127371325e-14,1.071408348612673e-12,1.4016644184606573e-12,1.5440344159554597e-12
60070.40222222222,2023-05-06 09:39:12,-352.94500951096416,9.33915504168247e-14,1.0751211730077596e-12,1.3990668762703594e-12,1.5566443000803102e-12
60070.40256944444,2023-05-06 09:39:42,-355.0745839141309,9.395504968691015e-14,1.0789306882971118e-12,1.3982932640648492e-12,1.5659702468991644e-12
60070.402916666666,2023-05-06 09:40:12,-358.7512146271765,9.492791014207626e-14,1.0827988103770532e-12,1.3993109176806796e-12,1.5717455092901409e-12
60070.40326388889,2023-05-06 09:40:42,-363.65384383127093,9.622517779043767e-14,1.0866858427512637e-12,1.4020282077272638e-12,1.5738018021548894e-12
60070.40361111111,2023-05-06 09:41:12,-368.5124070569873,9.751078529364766e-14,1.0905505987893561e-12,1.4062919585534995e-12,1.5720799908353664e-12
60070.403958333336,2023-05-06 09:41:42,-372.10417387261987,9.846119020831811e-14,1.0943505687778947e-12,1.4118873967300751e-12,1.5666362852558307e-12
60070.40430555555,2023-05-06 09:42:12,-373.4591638706625,9.88197293951785e-14,1.0980421809864187e-12,1.4185409750255924e-12,1.5576433237435043e-12
60070.404652777775,2023-05-06 09:42:42,-371.7056105732918,9.835572776102336e-14,1.101581026728673e-12,1.4259260733305394e-12,1.5453856010739563e-12
60070.405,2023-05-06 09:43:12,-366.34740283340216,9.693791106210733e-14,1.1049220892935641e-12,1.4336716252795101e-12,1.5302493123864485e-12
60070.40534722222,2023-05-06 09:43:42,-357.32225115969777,9.45497970929592e-14,1.1080200257245373e-12,1.4413735563691802e-12,1.512707116427282e-12
60070.405694444446,2023-05-06 09:44:12,-344.45582930371165,9.114525799177626e-14,1.1108294647336644e-12,1.4486086196423314e-12,1.4932986175229579e-12
60070.40604166667,2023-05-06 09:44:42,-327.61010598391294,8.668776978161929e-14,1.1133053071052199e-12,1.4549500408548095e-12,1.47260773503767e-12
60070.40638888889,2023-05-06 09:45:12,-307.22737220302224,8.129436554516802e-14,1.1154030844233694e-12,1.459984279652324e-12,1.4512384385454643e-12
60070.40673611111,2023-05-06 09:45:42,-284.04411117732525,7.51599235426936e-14,1.1170793069600452e-12,1.4633279168526601e-12,1.4297902370470692e-12
60070.40708333333,2023-05-06 09:46:12,-258.56144962087274,6.841704516965237e-14,1.1182917894613552e-12,1.4646436637721234e-12,1.4088348006159916e-12
60070.407430555555,2023-05-06 09:46:42,-231.32816312462091,6.121094002495978e-14,1.1190000070842036e-12,1.4636545804803276e-12,1.3888949511709161e-12
